Age,Attrition,BusinessTravel,DailyRate,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Department_Research & Development,Department_Sales,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MonthlyIncome_log
50,Yes,Travel_Frequently,562,8,2,Technical Degree,1,723,2,1,50,3,2,3,Married,6796.0,23452,3,Y,1,14,3,1,80,1,18,4,3,4,3,1,3,False,True,False,False,False,False,False,False,True,False,8.824236617346639
38,No,Travel_Rarely,827,1,4,Life Sciences,1,724,2,0,33,4,2,4,Single,7625.0,19383,0,Y,0,13,3,3,80,0,10,4,2,9,7,1,8,True,False,False,False,False,False,False,False,False,False,8.939318740417509
27,No,Travel_Rarely,608,1,2,Life Sciences,1,725,3,0,68,3,3,1,Married,7412.0,6009,1,Y,0,11,3,4,80,0,9,3,3,9,7,0,7,True,False,False,False,False,True,False,False,False,False,8.910990494656719
32,No,Travel_Rarely,1018,3,2,Life Sciences,1,727,3,0,39,3,3,4,Single,11159.0,19373,3,Y,0,15,3,4,80,0,10,6,3,7,7,7,7,True,False,False,False,False,False,True,False,False,False,9.320091235935301
47,No,Travel_Rarely,703,14,4,Marketing,1,728,4,1,42,3,2,1,Single,4960.0,11825,2,Y,0,12,3,4,80,0,20,2,3,7,7,1,7,False,True,False,False,False,False,False,False,True,False,8.509362612301048
40,No,Travel_Frequently,580,5,4,Life Sciences,1,729,4,1,48,2,3,1,Married,10475.0,23772,5,Y,1,21,4,3,80,1,20,2,3,18,13,1,12,False,True,False,False,False,False,False,False,True,False,9.256842205627603
53,No,Travel_Rarely,970,7,3,Life Sciences,1,730,3,1,59,4,4,3,Married,14814.0,13514,3,Y,0,19,3,3,80,0,32,3,3,5,1,1,3,True,False,False,False,False,False,True,False,False,False,9.603395460007665
41,No,Travel_Rarely,427,10,4,Human Resources,1,731,2,1,73,2,5,4,Divorced,19141.0,8861,3,Y,0,15,3,2,80,3,23,2,2,21,6,12,6,False,False,False,False,True,False,False,False,False,False,9.859640152755851
60,No,Travel_Rarely,1179,16,4,Marketing,1,732,1,1,84,3,2,1,Single,5405.0,11924,8,Y,0,14,3,4,80,0,10,1,3,2,2,2,2,False,True,False,False,False,False,False,False,True,False,8.595264726836392
27,No,Travel_Frequently,294,10,2,Life Sciences,1,733,4,1,32,3,3,1,Divorced,8793.0,4809,1,Y,0,21,4,3,80,2,9,4,2,9,7,1,7,True,False,False,False,False,True,False,False,False,False,9.081824949740755
41,No,Travel_Rarely,314,1,3,Human Resources,1,734,4,1,59,2,5,3,Married,19189.0,19562,1,Y,0,12,3,2,80,1,22,3,3,22,7,2,10,False,False,False,False,True,False,False,False,False,False,9.862144589001746
50,No,Travel_Rarely,316,8,4,Marketing,1,738,4,1,54,3,1,2,Married,3875.0,9983,7,Y,0,15,3,4,80,1,4,2,3,2,2,2,2,False,True,False,False,False,False,False,False,False,True,8.262558973010657
28,Yes,Travel_Rarely,654,1,2,Life Sciences,1,741,1,0,67,1,1,2,Single,2216.0,3872,7,Y,1,13,3,4,80,0,10,4,3,7,7,3,7,True,False,False,False,False,False,False,True,False,False,7.7039102096163115
36,No,Non-Travel,427,8,3,Life Sciences,1,742,1,0,63,4,3,1,Married,11713.0,20335,9,Y,0,14,3,1,80,1,10,2,3,8,7,0,5,True,False,False,False,False,False,True,False,False,False,9.368539986649727
38,No,Travel_Rarely,168,1,3,Life Sciences,1,743,3,0,81,3,3,3,Single,7861.0,15397,4,Y,1,14,3,4,80,0,10,4,4,1,0,0,0,True,False,False,False,False,True,False,False,False,False,8.969796305981806
44,No,Non-Travel,381,24,3,Medical,1,744,1,1,49,1,1,3,Single,3708.0,2104,2,Y,0,14,3,3,80,0,9,5,3,5,2,1,4,True,False,False,True,False,False,False,False,False,False,8.21851757748959
47,No,Travel_Frequently,217,3,3,Medical,1,746,4,0,49,3,4,3,Divorced,13770.0,10225,9,Y,1,12,3,4,80,2,28,2,2,22,2,11,13,False,True,False,False,False,False,False,False,True,False,9.530320210727126
30,No,Travel_Rarely,501,27,5,Marketing,1,747,3,1,99,3,2,4,Divorced,5304.0,25275,7,Y,0,23,4,4,80,1,10,2,2,8,7,7,7,False,True,False,False,False,False,False,False,True,False,8.576405051048084
29,No,Travel_Rarely,1396,10,3,Life Sciences,1,749,3,1,99,3,1,3,Single,2642.0,2755,1,Y,0,11,3,3,80,0,1,6,3,1,0,0,0,False,True,False,False,False,False,False,False,False,True,7.879669914604289
42,Yes,Travel_Frequently,933,19,3,Medical,1,752,3,1,57,4,1,3,Divorced,2759.0,20366,6,Y,1,12,3,4,80,0,7,2,3,2,2,2,2,True,False,False,False,False,False,False,True,False,False,7.9229859587111955
43,No,Travel_Frequently,775,15,3,Life Sciences,1,754,4,1,47,2,2,4,Married,6804.0,23683,3,Y,0,18,3,3,80,1,7,5,3,2,2,2,2,False,True,False,False,False,False,False,False,True,False,8.825412915085566
34,No,Travel_Rarely,970,8,2,Medical,1,757,2,0,96,3,2,3,Single,6142.0,7360,3,Y,0,11,3,4,80,0,10,2,3,5,1,4,3,True,False,False,False,False,False,False,False,False,False,8.723068501163928
23,No,Travel_Rarely,650,9,1,Medical,1,758,2,1,37,3,1,1,Married,2500.0,4344,1,Y,0,14,3,4,80,1,5,2,4,4,3,0,2,True,False,False,True,False,False,False,False,False,False,7.824445930877619
39,No,Travel_Rarely,141,3,3,Human Resources,1,760,3,0,44,4,2,2,Married,6389.0,18767,9,Y,0,15,3,3,80,1,12,3,1,8,3,3,6,False,False,True,False,False,False,False,False,False,False,8.762489547371581
56,No,Travel_Rarely,832,9,3,Medical,1,762,3,1,81,3,4,4,Married,11103.0,20420,7,Y,0,11,3,3,80,0,30,1,2,10,7,1,1,True,False,False,False,False,False,False,False,False,False,9.315060682746585
40,No,Travel_Rarely,804,2,1,Medical,1,763,4,0,86,2,1,4,Single,2342.0,22929,0,Y,1,20,4,4,80,0,5,2,2,4,2,2,3,True,False,False,False,False,False,False,True,False,False,7.759187438507795
27,No,Travel_Rarely,975,7,3,Medical,1,764,4,0,55,2,2,1,Single,6811.0,23398,8,Y,0,19,3,1,80,0,9,2,1,7,6,0,7,True,False,False,False,False,False,False,False,False,False,8.826441041782578
29,No,Travel_Rarely,1090,10,3,Marketing,1,766,4,1,83,3,1,2,Divorced,2297.0,17967,1,Y,0,14,3,4,80,2,2,2,3,2,2,2,2,False,True,False,False,False,False,False,False,False,True,7.739794458408701
53,No,Travel_Rarely,346,6,3,Life Sciences,1,769,4,1,86,3,2,4,Single,2450.0,10919,2,Y,0,17,3,4,80,0,19,4,3,2,2,2,2,True,False,False,True,False,False,False,False,False,False,7.804251383528112
35,No,Non-Travel,1225,2,4,Life Sciences,1,771,4,0,61,3,2,1,Divorced,5093.0,4761,2,Y,0,11,3,1,80,1,16,2,4,1,0,0,0,True,False,False,False,False,False,False,False,False,False,8.535818655539403
32,No,Travel_Frequently,430,24,4,Life Sciences,1,772,1,1,80,3,2,4,Married,5309.0,21146,1,Y,0,15,3,4,80,2,10,2,3,10,8,4,7,True,False,False,True,False,False,False,False,False,False,8.577347114235984
38,No,Travel_Rarely,268,2,5,Medical,1,773,4,1,92,3,1,3,Married,3057.0,20471,6,Y,1,13,3,2,80,1,6,0,1,1,0,0,1,True,False,False,False,False,False,False,True,False,False,8.025516386489008
34,No,Travel_Rarely,167,8,5,Life Sciences,1,775,2,0,32,3,2,1,Divorced,5121.0,4187,3,Y,0,14,3,3,80,1,7,3,3,0,0,0,0,True,False,False,False,False,True,False,False,False,False,8.541300266759471
52,No,Travel_Rarely,621,3,4,Marketing,1,776,3,1,31,2,4,1,Married,16856.0,10084,1,Y,0,11,3,1,80,0,34,3,4,31,6,1,16,False,True,False,False,True,False,False,False,False,False,9.732521279780308
33,Yes,Travel_Rarely,527,1,4,Other,1,780,4,1,63,3,1,4,Single,2686.0,5207,1,Y,1,13,3,3,80,0,10,2,2,10,9,7,8,True,False,False,False,False,False,False,True,False,False,7.8961806086154915
25,No,Travel_Rarely,883,26,1,Medical,1,781,3,0,32,3,2,4,Single,6180.0,22807,1,Y,0,23,4,2,80,0,6,5,2,6,5,1,4,False,True,False,False,False,False,False,False,True,False,8.729235349659273
45,No,Travel_Rarely,954,2,2,Technical Degree,1,783,2,1,46,1,2,3,Single,6632.0,12388,0,Y,0,13,3,1,80,0,9,3,3,8,7,3,1,False,True,False,False,False,False,False,False,False,True,8.799812469525556
23,No,Travel_Rarely,310,10,1,Medical,1,784,1,1,79,4,1,3,Single,3505.0,19630,1,Y,0,18,3,4,80,0,2,3,3,2,2,0,2,True,False,False,False,False,False,False,True,False,False,8.16223106548118
47,Yes,Travel_Frequently,719,27,2,Life Sciences,1,785,2,0,77,4,2,3,Single,6397.0,10339,4,Y,1,12,3,4,80,0,8,2,3,5,4,1,3,False,True,False,False,False,False,False,False,True,False,8.763740720509464
34,No,Travel_Rarely,304,2,3,Other,1,786,4,1,60,3,2,4,Single,6274.0,18686,1,Y,0,22,4,3,80,0,6,5,3,6,5,1,4,False,True,False,False,False,False,False,False,True,False,8.744328763999984
55,Yes,Travel_Rarely,725,2,3,Medical,1,787,4,1,78,3,5,1,Married,19626.31,21199,5,Y,1,13,3,4,80,1,24,2,3,5,2,1,4,True,False,False,False,True,False,False,False,False,False,9.884677242730053
36,No,Non-Travel,1434,8,4,Life Sciences,1,789,1,1,76,2,3,1,Single,7587.0,14229,1,Y,0,15,3,2,80,0,10,1,3,10,7,0,9,False,True,False,False,False,False,False,False,True,False,8.934323331054905
52,No,Non-Travel,715,19,4,Medical,1,791,4,1,41,3,1,4,Married,4258.0,26589,0,Y,0,18,3,1,80,1,5,3,3,4,3,1,2,True,False,False,False,False,False,False,True,False,False,8.356789669923213
26,No,Travel_Frequently,575,1,2,Life Sciences,1,792,1,0,71,1,1,4,Divorced,4364.0,5288,3,Y,0,14,3,1,80,1,5,2,3,2,2,2,0,True,False,False,True,False,False,False,False,False,False,8.381373468273702
29,No,Travel_Rarely,657,27,3,Medical,1,793,2,0,66,3,2,3,Married,4335.0,25549,4,Y,0,12,3,1,80,1,11,3,2,8,7,1,1,True,False,False,False,False,False,False,False,False,False,8.374707543119483
26,Yes,Travel_Rarely,1146,8,3,Technical Degree,1,796,4,1,38,2,2,1,Single,5326.0,3064,6,Y,0,17,3,3,80,0,6,2,2,4,3,1,2,False,True,False,False,False,False,False,False,True,False,8.580543506917
34,No,Travel_Rarely,182,1,4,Life Sciences,1,797,2,0,72,4,1,4,Single,3280.0,13551,2,Y,0,16,3,3,80,0,10,2,3,4,2,1,3,True,False,False,False,False,False,False,True,False,False,8.0959035329611
54,No,Travel_Rarely,376,19,4,Medical,1,799,4,0,95,3,2,1,Divorced,5485.0,22670,9,Y,1,11,3,2,80,2,9,4,3,5,3,1,4,True,False,False,False,False,True,False,False,False,False,8.60995467149755
27,No,Travel_Frequently,829,8,1,Marketing,1,800,3,1,84,3,2,4,Married,4342.0,24008,0,Y,0,19,3,2,80,1,5,3,3,4,2,1,1,False,True,False,False,False,False,False,False,True,False,8.376320632534823
37,No,Travel_Rarely,571,10,1,Life Sciences,1,802,4,0,82,3,1,1,Divorced,2782.0,19905,0,Y,1,13,3,2,80,2,6,3,2,5,3,4,3,True,False,False,False,False,False,False,True,False,False,7.931284761525891
38,No,Travel_Frequently,240,2,4,Life Sciences,1,803,1,0,75,4,2,1,Single,5980.0,26085,6,Y,1,12,3,4,80,0,17,2,3,15,7,4,12,True,False,False,False,False,True,False,False,False,False,8.696343057044556
34,No,Travel_Rarely,121,2,4,Medical,1,804,3,0,86,2,1,1,Single,4381.0,7530,1,Y,0,11,3,3,80,0,6,3,3,6,5,1,3,True,False,False,False,False,False,False,True,False,False,8.385260520155413
35,No,Travel_Rarely,384,8,4,Life Sciences,1,805,1,0,72,3,1,4,Married,2572.0,20317,1,Y,0,16,3,2,80,1,3,1,2,3,2,0,2,False,True,False,False,False,False,False,False,False,True,7.8528278122817445
30,No,Travel_Rarely,921,1,3,Life Sciences,1,806,4,1,38,1,1,3,Married,3833.0,24375,3,Y,0,21,4,3,80,2,7,2,3,2,2,0,2,True,False,False,True,False,False,False,False,False,False,8.251663923605589
40,No,Travel_Frequently,791,2,2,Medical,1,807,3,0,38,4,2,2,Married,4244.0,9931,1,Y,0,24,4,4,80,1,8,2,3,8,7,3,7,True,False,False,False,False,False,False,False,False,False,8.353497098745448
34,No,Travel_Rarely,1111,8,2,Life Sciences,1,808,3,0,93,3,2,1,Married,6500.0,13305,5,Y,0,17,3,2,80,1,6,1,3,3,2,1,2,False,True,False,False,False,False,False,False,True,False,8.77971129020447
42,No,Travel_Frequently,570,8,3,Life Sciences,1,809,2,1,66,3,5,4,Divorced,18430.0,16225,1,Y,0,13,3,2,80,1,24,4,2,24,7,14,9,True,False,False,False,True,False,False,False,False,False,9.821789308551622
23,Yes,Travel_Rarely,1243,6,3,Life Sciences,1,811,3,1,63,4,1,1,Married,1601.0,3445,1,Y,1,21,4,3,80,2,1,2,3,0,0,0,0,True,False,False,True,False,False,False,False,False,False,7.379008127628304
24,No,Non-Travel,1092,9,3,Life Sciences,1,812,3,1,60,2,1,2,Divorced,2694.0,26551,1,Y,0,11,3,3,80,3,1,4,3,1,0,0,0,True,False,False,True,False,False,False,False,False,False,7.899153483343097
52,No,Travel_Rarely,1325,11,4,Life Sciences,1,813,4,0,82,3,2,3,Married,3149.0,21821,8,Y,0,20,4,2,80,1,9,3,3,5,2,1,4,True,False,False,True,False,False,False,False,False,False,8.055157731819678
50,No,Travel_Rarely,691,2,3,Medical,1,815,3,1,64,3,4,3,Married,17639.0,6881,5,Y,0,16,3,4,80,0,30,3,3,4,3,0,3,True,False,False,False,False,False,True,False,False,False,9.777924329560783
29,Yes,Travel_Rarely,805,1,2,Life Sciences,1,816,2,0,36,2,1,1,Married,2319.0,6689,1,Y,1,11,3,4,80,1,1,1,3,1,0,0,0,True,False,False,True,False,False,False,False,False,False,7.749322464660356
33,No,Travel_Rarely,213,7,3,Medical,1,817,3,1,49,3,3,3,Married,11691.0,25995,0,Y,0,11,3,4,80,0,14,3,4,13,9,3,7,True,False,False,False,False,False,True,False,False,False,9.366660126231137
33,Yes,Travel_Rarely,118,16,3,Marketing,1,819,1,0,69,3,2,1,Single,5324.0,26507,5,Y,0,15,3,3,80,0,6,3,3,3,2,0,2,False,True,False,False,False,False,False,False,True,False,8.580167990577626
47,No,Travel_Rarely,202,2,2,Other,1,820,3,0,33,3,4,4,Married,16752.0,12982,1,Y,1,11,3,3,80,1,26,3,2,26,14,3,0,True,False,False,False,True,False,False,False,False,False,9.726332625693532
36,No,Travel_Rarely,676,1,3,Other,1,823,3,0,35,3,2,2,Married,5228.0,23361,0,Y,0,15,3,1,80,1,10,2,3,9,7,0,5,True,False,False,False,False,True,False,False,False,False,8.56197533418813
29,No,Travel_Rarely,1252,23,2,Life Sciences,1,824,3,1,81,4,1,3,Married,2700.0,23779,1,Y,0,24,4,3,80,1,10,3,3,10,7,0,7,True,False,False,False,False,False,False,True,False,False,7.901377353792616
58,Yes,Travel_Rarely,286,2,4,Life Sciences,1,825,4,1,31,3,5,2,Single,19246.0,25761,7,Y,1,12,3,4,80,0,40,2,3,31,15,13,8,True,False,False,False,False,False,True,False,False,False,9.865110483415124
35,No,Travel_Rarely,1258,1,4,Life Sciences,1,826,4,0,40,4,1,3,Single,2506.0,13301,3,Y,0,13,3,3,80,0,7,0,3,2,2,2,2,True,False,False,False,False,False,False,True,False,False,7.826842098158293
42,No,Travel_Rarely,932,1,2,Life Sciences,1,827,4,0,43,2,2,4,Married,6062.0,4051,9,Y,1,13,3,4,80,1,8,4,3,4,3,0,2,True,False,False,False,False,True,False,False,False,False,8.70996000607173
28,Yes,Travel_Rarely,890,2,4,Medical,1,828,3,1,46,3,1,3,Single,4382.0,16374,6,Y,0,17,3,4,80,0,5,3,2,2,2,2,1,True,False,False,False,False,False,False,True,False,False,8.38548870041881
36,No,Travel_Rarely,1041,13,3,Human Resources,1,829,3,1,36,3,1,2,Married,2143.0,25527,4,Y,0,13,3,2,80,1,8,2,3,5,2,0,4,False,False,True,False,False,False,False,False,False,False,7.670428522190693
32,No,Travel_Rarely,859,4,3,Life Sciences,1,830,3,0,98,2,2,3,Married,6162.0,19124,1,Y,0,12,3,3,80,1,14,3,3,14,13,6,8,True,False,False,False,False,True,False,False,False,False,8.726318950962243
40,No,Travel_Frequently,720,16,4,Medical,1,832,1,1,51,2,2,3,Single,5094.0,11983,6,Y,0,14,3,4,80,0,10,6,3,1,0,0,0,True,False,False,True,False,False,False,False,False,False,8.536014945656826
30,No,Travel_Rarely,946,2,3,Medical,1,833,3,0,52,2,2,4,Single,6877.0,20234,5,Y,1,24,4,2,80,0,12,4,2,0,0,0,0,True,False,False,False,False,True,False,False,False,False,8.83608319099221
45,No,Travel_Rarely,252,2,3,Life Sciences,1,834,2,0,95,2,1,3,Single,2274.0,6153,1,Y,0,14,3,4,80,0,1,3,3,1,0,0,0,True,False,False,False,False,False,False,True,False,False,7.729735331385051
42,No,Travel_Rarely,933,29,3,Life Sciences,1,836,2,1,98,3,2,2,Married,4434.0,11806,1,Y,0,13,3,4,80,1,10,3,2,9,8,7,8,True,False,False,False,False,True,False,False,False,False,8.39728289474368
38,No,Travel_Frequently,471,12,3,Life Sciences,1,837,1,1,45,2,2,1,Divorced,6288.0,4284,2,Y,0,15,3,3,80,1,13,3,2,4,3,1,2,True,False,False,False,False,False,False,False,False,False,8.746557354543503
34,No,Travel_Frequently,702,16,4,Life Sciences,1,838,3,0,100,2,1,4,Single,2553.0,8306,1,Y,0,16,3,3,80,0,6,3,3,5,2,1,3,True,False,False,False,False,False,False,True,False,False,7.845416036592485
49,Yes,Travel_Rarely,1184,11,3,Marketing,1,840,3,0,43,3,3,4,Married,7654.0,5860,1,Y,0,18,3,1,80,2,9,3,4,9,8,7,7,False,True,False,False,False,False,False,False,True,False,8.943114308091785
55,Yes,Travel_Rarely,436,2,1,Medical,1,842,3,1,37,3,2,4,Single,5160.0,21519,4,Y,0,16,3,3,80,0,12,3,2,9,7,7,3,False,True,False,False,False,False,False,False,True,False,8.548885638148727
43,No,Travel_Rarely,589,14,2,Life Sciences,1,843,2,1,94,3,4,1,Married,17159.0,5200,6,Y,0,24,4,3,80,1,22,3,3,4,1,1,0,True,False,False,False,False,False,True,False,False,False,9.750336373041954
27,No,Travel_Rarely,269,5,1,Technical Degree,1,844,3,1,42,2,3,4,Divorced,12808.0,8842,1,Y,1,16,3,2,80,1,9,3,3,9,8,0,8,True,False,False,False,False,False,True,False,False,False,9.457903327831136
35,No,Travel_Rarely,950,7,3,Other,1,845,3,1,59,3,3,3,Single,10221.0,18869,3,Y,0,21,4,2,80,0,17,3,4,8,5,1,6,True,False,False,False,False,True,False,False,False,False,9.232297539328226
28,No,Travel_Rarely,760,2,4,Marketing,1,846,2,0,81,3,2,2,Married,4779.0,3698,1,Y,1,20,4,1,80,0,8,2,3,8,7,7,5,False,True,False,False,False,False,False,False,True,False,8.472195825485501
34,No,Travel_Rarely,829,3,2,Human Resources,1,847,3,1,88,3,1,4,Married,3737.0,2243,0,Y,0,19,3,3,80,1,4,1,1,3,2,0,2,False,False,True,False,False,False,False,False,False,False,8.226305988015508
26,Yes,Travel_Frequently,887,5,2,Medical,1,848,3,0,88,2,1,3,Married,2366.0,20898,1,Y,1,14,3,1,80,1,8,2,3,8,7,1,7,True,False,False,False,False,False,False,True,False,False,7.769378609513984
27,No,Non-Travel,443,3,3,Medical,1,850,4,1,50,3,1,4,Married,1706.0,16571,1,Y,0,11,3,3,80,3,0,6,2,0,0,0,0,True,False,False,False,False,False,False,True,False,False,7.442492722794441
51,No,Travel_Rarely,1318,26,4,Marketing,1,851,1,0,66,3,4,3,Married,16307.0,5594,2,Y,0,14,3,3,80,1,29,2,2,20,6,4,17,False,True,False,False,True,False,False,False,False,False,9.699411063939143
44,No,Travel_Rarely,625,4,3,Medical,1,852,4,1,50,3,2,2,Single,5933.0,5197,9,Y,0,12,3,4,80,0,10,2,2,5,2,2,3,True,False,False,False,False,False,False,False,False,False,8.688453800850768
25,No,Travel_Rarely,180,2,1,Medical,1,854,1,1,65,4,1,1,Single,3424.0,21632,7,Y,0,13,3,3,80,0,6,3,2,4,3,0,1,True,False,False,False,False,False,False,True,False,False,8.138856750696325
33,No,Travel_Rarely,586,1,3,Medical,1,855,1,1,48,4,2,1,Divorced,4037.0,21816,1,Y,0,22,4,1,80,1,9,5,3,9,8,0,8,False,True,False,False,False,False,False,False,True,False,8.303504798872783
35,No,Travel_Rarely,1343,27,1,Medical,1,856,3,0,53,2,1,1,Single,2559.0,17852,1,Y,0,11,3,4,80,0,6,3,2,6,5,1,1,True,False,False,False,False,False,False,True,False,False,7.847762537473608
36,No,Travel_Rarely,928,1,2,Life Sciences,1,857,2,1,56,3,2,4,Married,6201.0,2823,1,Y,1,14,3,4,80,1,18,1,2,18,14,4,11,False,True,False,False,False,False,False,False,True,False,8.732627099660395
32,No,Travel_Rarely,117,13,4,Life Sciences,1,859,2,1,73,3,2,4,Divorced,4403.0,9250,2,Y,0,11,3,3,80,1,8,3,2,5,2,0,3,False,True,False,False,False,False,False,False,True,False,8.390268497842571
30,No,Travel_Frequently,1012,5,4,Life Sciences,1,861,2,1,75,2,1,4,Divorced,3761.0,2373,9,Y,0,12,3,2,80,1,10,3,2,5,4,0,3,True,False,False,False,False,False,False,True,False,False,8.232706009860976
53,No,Travel_Rarely,661,7,2,Marketing,1,862,1,0,78,2,3,4,Married,10934.0,20715,7,Y,1,18,3,4,80,1,35,3,3,5,2,0,4,False,True,False,False,False,False,False,False,True,False,9.299723933110869
45,No,Travel_Rarely,930,9,3,Marketing,1,864,4,1,74,3,3,1,Divorced,10761.0,19239,4,Y,1,12,3,3,80,1,18,2,3,5,4,0,2,False,True,False,False,False,False,False,False,True,False,9.283776690049365
32,No,Travel_Rarely,638,8,2,Medical,1,865,3,0,91,4,2,3,Married,5175.0,22162,5,Y,0,12,3,3,80,1,9,3,2,5,3,1,3,True,False,False,False,False,False,False,True,False,False,8.551787836180736
52,No,Travel_Frequently,890,25,4,Medical,1,867,3,0,81,2,4,4,Married,13826.0,19028,3,Y,0,22,4,3,80,0,31,3,3,9,8,0,0,True,False,False,False,False,True,False,False,False,False,9.534378481388618
37,No,Travel_Rarely,342,16,4,Marketing,1,868,4,1,66,2,2,3,Divorced,6334.0,24558,4,Y,0,19,3,4,80,2,9,2,3,1,0,0,0,False,True,False,False,False,False,False,False,True,False,8.75384509275524
28,No,Travel_Rarely,1169,8,2,Medical,1,869,2,1,63,2,1,4,Divorced,4936.0,23965,1,Y,0,13,3,4,80,1,6,6,3,5,1,0,4,False,False,True,False,False,False,False,False,False,False,8.504513138258863
22,No,Travel_Rarely,1230,1,2,Life Sciences,1,872,4,1,33,2,2,4,Married,4775.0,19146,6,Y,0,22,4,1,80,2,4,2,1,2,2,2,2,True,False,False,False,False,True,False,False,False,False,8.471358655072438
44,No,Travel_Rarely,986,8,4,Life Sciences,1,874,1,1,62,4,1,4,Married,2818.0,5044,2,Y,1,24,4,3,80,1,10,2,2,3,2,0,2,True,False,False,True,False,False,False,False,False,False,7.9441374911141125
42,No,Travel_Frequently,1271,2,1,Medical,1,875,2,1,35,3,1,4,Single,2515.0,9068,5,Y,1,14,3,4,80,0,8,2,3,2,1,2,2,True,False,False,False,False,False,False,True,False,False,7.830425617820331
36,No,Travel_Rarely,1278,8,3,Life Sciences,1,878,1,1,77,2,1,1,Married,2342.0,8635,0,Y,0,21,4,3,80,0,6,3,3,5,4,0,3,False,False,True,False,False,False,False,False,False,False,7.759187438507795
25,No,Travel_Rarely,141,3,1,Other,1,879,3,1,98,3,2,1,Married,4194.0,14363,1,Y,1,18,3,4,80,0,5,3,3,5,3,0,3,False,True,False,False,False,False,False,False,True,False,8.341648618901306
35,No,Travel_Rarely,607,9,3,Life Sciences,1,880,4,0,66,2,3,3,Married,10685.0,23457,1,Y,1,20,4,2,80,1,17,2,3,17,14,5,15,True,False,False,False,False,True,False,False,False,False,9.276689752517717
35,Yes,Travel_Frequently,130,25,4,Life Sciences,1,881,4,0,96,3,1,2,Divorced,2022.0,16612,1,Y,1,19,3,1,80,1,10,3,2,10,2,7,8,True,False,False,False,False,False,False,True,False,False,7.612336837167746
32,No,Non-Travel,300,1,3,Life Sciences,1,882,4,1,61,3,1,4,Divorced,2314.0,9148,0,Y,0,12,3,2,80,1,4,2,3,3,0,0,2,True,False,False,True,False,False,False,False,False,False,7.747164966520335
25,No,Travel_Rarely,583,4,1,Marketing,1,885,3,1,87,2,2,1,Married,4256.0,18154,1,Y,0,12,3,1,80,0,5,1,4,5,2,0,3,False,True,False,False,False,False,False,False,True,False,8.356319965828153
49,No,Travel_Rarely,1418,1,3,Technical Degree,1,887,3,0,36,3,1,1,Married,3580.0,10554,2,Y,0,16,3,2,80,1,7,2,3,4,2,0,2,True,False,False,False,False,False,False,True,False,False,8.183397369998433
24,No,Non-Travel,1269,4,1,Life Sciences,1,888,1,1,46,2,1,4,Married,3162.0,10778,0,Y,0,17,3,4,80,0,6,2,2,5,2,3,4,True,False,False,True,False,False,False,False,False,False,8.059276223305648
32,No,Travel_Frequently,379,5,2,Life Sciences,1,889,2,1,48,3,2,2,Married,6524.0,8891,1,Y,0,14,3,4,80,1,10,3,3,10,8,5,3,False,True,False,False,False,False,False,False,True,False,8.783396232190894
38,No,Travel_Rarely,395,9,3,Marketing,1,893,2,1,98,2,1,2,Married,2899.0,12102,0,Y,0,19,3,4,80,1,3,3,3,2,2,1,2,False,True,False,False,False,False,False,False,False,True,7.9724660159745655
42,No,Travel_Rarely,1265,3,3,Life Sciences,1,894,3,0,95,4,2,4,Married,5231.0,23726,2,Y,1,13,3,2,80,1,17,1,2,5,3,1,3,True,False,False,True,False,False,False,False,False,False,8.562548893137034
